Combined Vectors
15555.162358522652
14646.300864040722
16213.803810333959
14665.448646393332
15346.440466766227
15035.898709422061
18337.028848753005
15866.585612538067
16906.436644071393
14492.552880703937
16856.3648216334
15618.183537146693
17086.15773074801
14603.94744581067
16888.86195100191
16290.407791089823
17557.917245504945
16712.313364702088
15689.839196116702
16062.184720641211
14940.813699394019
20499.05910035873
16916.600426799705
16308.381802005986
15078.568400216249
15329.610399485044
16248.95867432741
17328.151690240942
16193.47062862066
15670.968157711251
13890.00806335259
19096.222087104034
15945.495602206913
16882.104460048813
14836.95693193183
18287.200195765345
14715.923178652436
16633.0962240949
14855.567845087578
16915.702911791752
15391.128386184037
15249.50471326856
16342.791499618417
16330.473416285273
15666.468746976774
16001.946631582046
15744.953032638745
15800.028987315181
17138.244950986085
17628.367451355218
15777.16612703308
17318.584064524443
15854.907252961148
16268.004026308821
17670.137662168905
14945.429602390157
18444.118764527622
16972.169454727937
17582.419429646194
17755.207968368042
17306.482571568376
15768.866097471942
16279.309844093514
15668.640879157325
16946.945565499405
17442.24329035689
15061.374538865966
17923.23235356837
15951.630512270525
16573.25064675002
16385.83885554841
16903.83181411836
15102.635829549754
14882.591709779585
15807.973873966264
17485.54465837424
16513.914042406785
16811.269672454844
15744.559218981012
17802.266007449725
16407.856410878296
17097.82480317306
15043.945526357107
17029.57339453928
15840.303279924914
16909.37420486045
16121.849614730934
17685.83206976703
17348.949564743107
15569.046598941119
15111.3580130973
16269.322481283602
15475.414695574396
14556.091508368583
15027.855036564599
15460.943147169257
15772.784757296347
16808.682904975034
15489.581014346386
15190.14585183434
17901.448796117034
18122.050960087272
18400.019184772606
18621.36326910573
16330.673776669473
14617.304334247132
16140.342933159754
18411.601396945352
14955.605002807475
17219.741984129727
15466.602891391503
18247.157943088016
16194.754799008228
17402.400667723978
16191.170340651723
15554.620246087656
15764.515374726874
15290.10241953925
16530.645238465437
15868.294111214349
13439.311589512314
15871.226606661503
16478.855694495294
15391.38941096612
17312.341089523394
15032.938269014478
15839.514165529194
18248.306469368603
18399.62263199982
15145.797734025105
14846.166744314844
14815.502218959708
14359.505318777525
17657.92153680608
14448.63657927626
16123.957454669744
14056.592510277873
18452.002411662535
17636.29008606969
17150.04075796906
15745.950209498315
16907.95206404371
18209.708042689756
15309.639936980882
16217.768835447125
15190.980909737198
15884.278044657869
15476.59610508719
17716.007225105775
14217.168002102248
17243.29695852855
16593.16401413546
16964.063840955092
15368.720473741463
18306.749875387493
15973.806402983604
17620.739882309143
14241.790336892338
16194.304770504968
18429.688087431106
16773.12302464869
17477.94936484255
15640.292516446103
17473.584949860746
15667.682757829889
17034.641205496522
16207.262137696176
16847.9234031972
13850.093898598667
15297.7560772814
16977.582955179456
15706.076435571043
13156.857109507575
13756.110387751329
17181.199812585848
14989.849932537683
18501.48023807825
15853.91188319148
16019.214088088092
16923.414164996375
18748.48775234952
16378.775595263523
17894.94213458093
14142.303419174685
16178.434071318521
16164.879863457074
16967.912894637335
16224.040865333149
14246.32745657631
15213.385816444674
16885.560340124932
18580.95705285387
15339.54461514422
16739.162822554776
15760.497105104268
17160.87786216078
17944.188167760614
15824.302133111589
14793.194583997061
15668.605840980237
15033.813388491957
16632.00616281752
16779.89716893402
14733.15638279863
15621.251198287544
15409.133168351813
18744.30273443107
15760.018369278634
17426.859126073177
12643.99264473054
17108.535472096963
13510.96373320571
18209.30558807776
14442.835247969839
16261.258745865893
17316.143941420676
16911.26086369671
16721.71008001275
17549.68956990408
15286.18000024859
14755.52865877736
17323.286755116653
16881.33457401991
16131.202621007524
14899.290520021415
15328.018038872475
14979.18035140775
15487.655729644819
15061.771608944282
16654.346759930275
16644.16357165478
18861.954538170216
15275.765676390824
16066.29328750101
14293.109493738582
17613.695410106306
17886.73435817729
13853.731446798007
17322.88114027225
16332.175390926954
16839.553022571592
17573.08131774277
15246.402460908606
16511.049936330517
15721.711420834565
18595.78516761258
16782.796519054864
14785.298441357212
15680.08580971418
17099.907192730607
16068.14379447732
15185.785557553485
14272.185046446111
15516.135536917689
17352.635102485154
17091.636580503342
15029.898635719404
16744.366993111445
14909.054094743906
17028.2875827254
14842.827021831117
16775.575668214788
17124.094136625154
15531.764194707566
17207.864016199106
16777.458776584732
18285.793884871393
15308.586185536533
17497.343626962353
15839.664990144205
15615.149887208896
14286.248947851916
14109.938235158934
15743.484493592898
17319.135775205414
15326.952077957314
