Combined Vectors
17778.101276570567
17942.449581927212
15382.373126406732
15367.803779330345
13846.308858320328
17537.330498111736
13015.849760964515
13594.843507742191
17601.343755520487
15017.50338771395
20688.707257825463
16794.568586301943
16976.23898276647
16002.089707285108
18667.162049974282
15243.445607867008
15582.203951944666
15803.418427669376
18334.207454918796
13593.305190423704
14425.324467754615
15026.959439620512
16637.517903822074
19013.199835903477
13697.606506247725
12813.947791371713
15716.366533012648
17563.387941966095
12667.8754730223
17061.58990246806
13729.658735744308
16417.072150660726
18833.925427270864
22136.782444610148
13567.322285550676
19069.816228794654
15273.338109267404
19757.13817839011
13476.011984263
14065.943338432726
13042.999539983124
15617.453121427961
16685.278151712064
16129.5163287682
14973.408329435219
13969.065358856333
21693.858739283798
16779.40228375254
17920.30457330455
14946.408264195114
19724.023397877016
16588.92461855198
20624.467168874933
13403.549567185551
19155.27240735563
17937.920503781927
21119.39040313427
11237.865055249596
22088.295950570744
18517.8087256565
20906.176240527584
12997.275175974386
12920.397865390987
15860.163492221636
14986.654162954452
18975.481943813706
15772.845653210457
15710.065404065
13654.373145626276
22916.357476702095
15210.659321673074
16308.90263015878
14653.296489186316
18285.64256459149
17473.615081030028
20553.524661235115
11982.103488119272
18439.883947574075
18500.17648564467
20808.913570871497
14931.417079433553
19330.205663675697
18053.75523263789
17332.542485163565
13574.20704866402
16019.997846441804
10564.859771904215
15942.279165790567
16010.871150565168
15873.280347804608
14531.488120629629
14169.154950102
20816.240198460433
16384.27404555966
17015.077607815958
13686.348965301155
18412.00616445693
16197.142309679199
20169.777093463377
12652.103698594949
14324.388712960843
18065.25466191938
16867.493293314215
18159.177184002583
18898.3463826865
15737.618911385547
16101.049996816977
13566.450972896338
16442.19629489929
16142.436897816884
14260.387161644665
16954.584778165463
17275.978409340525
17456.950535531687
16251.997077282533
17066.042569969173
18506.033448581034
16530.77889876941
15724.968203465469
16498.808320603035
16217.881150137955
15748.004508508371
16937.834897058125
16365.495226237426
18798.16185162794
21150.524934384015
13773.611400064981
17076.683840839825
16565.192543402565
17493.97530580171
15125.463629257782
14660.429359333239
13649.543032643987
17800.042022422305
15340.34628031584
14860.488989262769
13900.639877358164
18163.528153968324
15388.267511321734
16291.976276682948
15340.234450620368
17137.312187154672
14837.401187539548
18016.821334519584
13480.66912285885
17994.171584154687
15411.320579366326
16619.65769803939
18170.20357618483
17706.17349965825
16166.021000852374
15508.285011567204
15677.392417108145
19119.364686097706
17270.928492701252
14889.508050973343
15473.376199136374
18264.252763253142
16414.15983229114
12677.131852276365
16930.957060957895
