AccX
-1509
-2156
-2742
761
1357
-151
-2346
1599
-233
-767
-1182
-540
2438
-165
-3642
302
3224
3042
599
-3673
-78
1104
3061
-961
-2746
-1250
3382
183
2082
-2829
-233
1539
2036
-297
-177
-1310
608
-178
-76
2700
900
-679
-1325
327
1855
2856
-2036
-1701
232
3866
733
1106
-3574
185
229
2205
-952
1121
-1678
-130
367
-534
162
1543
-1078
-1964
-2106
1068
3321
-385
-3034
-237
2562
2707
1205
-5565
-415
203
4023
157
1294
-2215
1037
-1157
1806
-2980
-384
41
1556
-498
973
828
1760
-3270
787
2222
829
418
-2649
-698
1076
2509
-1720
-346
26
3911
895
-650
-3411
-2307
526
813
-874
775
333
1667
318
-75
1236
-278
-958
-1222
390
1954
4817
-296
-1944
487
2118
2499
495
-5370
-2095
-2116
2410
-1286
1336
-1544
2689
-557
3617
-3553
-910
-726
996
-998
353
616
1147
-515
1332
2729
297
-2380
-2741
-2068
2800
2207
-2651
1218
19
3856
1674
2589
-5565
-1040
-3096
-96
-1714
1380
400
935
1640
1393
-1284
-495
-2954
-1608
-433
667
3045
1525
937
881
2472
1756
1926
-4052
-3004
-1497
-344
-1279
335
-1299
3827
3300
4596
-2254
-2417
-3584
884
-1461
23
486
1837
2519
1336
-504
-773
-1102
337
-1174
-3175
409
-607
481
2367
3060
1842
2557
-4718
-660
-1143
1358
-3033
-686
-1584
3835
2247
4588
42
-394
-2953
1640
-1890
-1596
-1982
419
1881
2790
1739
-30
1815
-1068
-1255
-3077
804
-1120
712
-178
3999
3172
4882
-515
-1451
-1364
103
-1188
-2497
-4372
3676
4802
5005
205
214
1693
1850
-2399
-2585
-1853
-455
3206
1347
1349
1372
3745
-1251
-3401
-1842
2321
-1385
-626
-2761
1369
5616
4917
76
-768
-1811
878
-683
-3122
-3404
1395
1852
1256
-320
869
4076
-776
-3199
-1578
653
-75
885
-2513
3065
2017
3745
-452
805
7
1184
-3351
-1884
-4274
1407
3768
1613
-62
935
529
2808
-2608
-2831
6
-776
1139
1247
2859
3018
2103
-1233
1230
993
1433
-2154
-1059
-1235
831
2232
1904
-660
988
953
1599
-1497
-2571
-2145
75
1644
2203
3174
1497
2694
1120
-336
-701
-403
-1833
1341
-2068
1644
-73
1801
-699
3691
-1138
2314
-3711
-312
-2341
-100
2764
1330
-1456
30
1418
2459
-308
-2503
-1788
-358
827
1880
114
-2972
3890
582
3104
-531
-31
-1793
2038
-3250
1259
411
1135
-2174
1265
-285
2505
-1019
601
-3312
-452
-864
1569
-541
1021
720
2936
1502
-628
-1335
-1800
1768
2072
-1418
-868
1152
-1308
1310
632
725
-1489
1496
-2094
2231
-1364
2683
21
368
-451
3276
1467
1094
-2744
-2934
1722
3470
-71
-1780
-1147
1037
954
-830
-761
-2098
2548
-1005
-1835
-417
1121
-987
1676
-712
2983
2012
1953
235
2592
-1444
3257
-2652
-2042
-1284
2553
1277
-405
-1723
-717
1585
1772
-772
-327
-252
-67
1008
-909
280
1084
3378
-1635
2061
293
1772
-2538
-2255
-3768
3917
289
1529
-664
3179
1709
3168
-2392
-1284
-644
1271
2152
-2214
-1296
-220
2801
1538
-1167
-1774
151
917
-242
-2251
-461
1601
3997
-296
3201
-198
901
-1243
-2990
-3279
985
275
1361
-760
3829
3885
3658
-3747
-848
-869
328
2263
-3621
-1341
365
3818
2385
1713
112
510
34
-818
-2370
-1585
996
1216
-339
5357
1364
2094
-2501
-2302
-2893
-266
673
-896
-1729
1866
6376
2334
-1334
-729
762
1131
1803
-3622
-596
187
2202
1876
2703
1119
1810
-437
50
-3754
-780
-1115
-395
-1138
3490
2200
2743
-419
-2191
-3840
-209
-1699
-1063
-3064
2791
4320
2563
2350
-206
183
1487
1872
-4642
-1488
-110
831
-878
2889
2315
1664
-936
-142
-4345
-1296
-146
-1111
-2159
340
4233
5454
3144
-831
-894
31
2746
-2644
-587
-740
207
252
2681
501
2445
-738
-490
-2586
-2026
-3301
-528
-944
2694
1611
4946
621
52
-493
569
-646
-2399
-2438
2290
3922
878
1757
-619
1461
797
122
-4658
-1479
-3365
1136
-233
1938
1920
3142
-33
862
-1036
-591
626
-1469
-1539
1022
3188
2397
-53
-1737
-186
-1215
2222
-2482
-3691
247
1519
-178
3244
-541
2691
-459
2184
22
-347
-3033
-734
-1737
1739
2751
3253
61
-1099
-1625
1117
571
-541
-4276
-651
2566
1474
2838
-2097
-486
593
3700
-2580
-719
-4666
17
140
585
-1019
1933
-243
3016
939
386
-46
-1408
-554
857
1974
370
451
-2249
-472
-203
3494
-2124
-3753
-2125
1534
671
1079
-2720
1845
680
3052
425
871
-364
775
-1514
-205
1935
1648
44
-2960
-2055
-356
2468
-746
-4231
-2421
2894
2109
1805
-3168
-1703
713
4500
-884
479
-979
622
421
-1207
-1149
793
-578
1496
-959
95
1045
-848
-3156
1995
2708
1222
-213
-3764
348
1673
4133
-2041
-1660
-84
2706
1745
782
-1859
329
-380
1729
993
3033
-1180
776
-1864
198
-21
-700
-1415
-1146
-1237
599
1898
-2397
-937
265
2412
1953
-106
-3146
-349
417
1976
1319
1777
-391
156
1201
-186
-1172
14
-1799
-832
-681
-37
3581
-369
-1880
653
1993
1217
1185
-4519
-1009
-143
2978
-343
-645
-1253
5575
2703
488
-3933
-314
-1188
1219
-725
2198
-1758
2402
2304
619
-787
-427
-2279
-1080
-2027
251
3190
-694
118
773
3604
3900
1717
-5811
-161
-1411
43
-785
-483
-895
2214
1256
2716
-2012
-260
-3128
-2055
-2035
1021
2172
2506
637
463
2264
620
879
-2996
-2859
-391
1011
-1090
208
-284
3781
2589
1722
-1949
-1477
-2126
1091
-1530
120
-1161
1017
2240
4557
-864
-1548
-1233
-2484
-1230
-77
1698
870
1420
877
1955
2992
2167
-4324
-1283
-48
682
-2110
344
-1986
5264
4104
1563
-1946
-1888
-1318
1728
-2341
-2562
-2746
1729
2709
2828
-134
1482
95
-1585
-3414
-725
1443
-474
765
-631
2572
5297
2270
-3505
-2834
-2057
-239
-1856
-748
-2711
3976
2753
4444
38
-153
-857
-430
-2472
-1465
298
1281
1658
75
1484
2883
-43
-1940
-2764
-1323
1466
-730
535
-2580
1723
3691
2785
-1440
1028
-1541
1500
-2873
-4334
-2288
2159
3080
4239
-1790
147
1510
685
-1497
-1314
-446
1342
1016
-1104
2204
3030
1851
-1220
-1142
-2175
1996
-1643
-1630
-3631
3024
3910
1460
-1500
1819
-294
2776
-1963
-3850
-2396
1013
1976
1828
-987
2437
2714
-645
-1267
-620
-848
-529
-2417
-1096
3549
4568
485
-2519
394
-1344
2824
-1382
-1603
-3246
2516
1496
2207
1
3757
2029
3527
-855
-1893
-923
139
-59
-656
1880
4253
444
-1435
543
-1158
2326
-243
-723
-2025
2690
473
2081
-2686
2358
397
2864
517
-2686
-4126
2475
1171
1601
-2083
221
2028
2083
2203
-1159
-1414
-737
-455
-2752
1184
-573
-606
-111
886
-369
3715
-335
-537
-1732
3764
1247
1548
-2478
1749
-1424
4082
431
-1206
-2450
941
1156
523
-609
1161
60
-440
1266
1115
568
1207
924
-807
3276
12
963
-2320
-450
-1200
3188
-1132
572
-1509
2459
-56
282
-2345
-639
-855
4031
2111
-1058
-365
-187
3774
-696
191
-498
153
96
1478
-1297
1845
1497
590
287
2194
375
887
-2069
-1644
-2472
1221
896
3445
-1743
1181
437
2366
-2318
-1044
-1969
1389
2086
-938
-375
289
2290
880
388
159
230
-2592
995
-1656
3220
436
1517
858
2746
1831
2573
-1905
-3268
-2086
1245
1360
687
-2147
2964
3007
1888
-1832
-1748
683
760
1153
-2474
-418
2215
2790
-233
2500
1008
1189
-2255
-2415
-3325
2083
-2429
-379
