AccX
-480
3908
1097
-133
-618
-17
3040
-2209
184
-3351
-552
1486
2700
2324
-1596
60
1539
2516
178
-2159
-877
-1334
-777
-1507
559
-1383
2773
3285
-490
1410
1038
2695
-1628
621
-2463
-2181
1807
818
-693
-1786
1021
-1155
1898
3053
-1564
-840
-1929
1187
-717
1408
-816
-71
629
1372
4945
-284
192
-1486
749
1114
1419
-1754
-2324
1990
-102
1147
1880
578
511
-304
2630
-2348
-64
-368
293
2054
-1603
-1043
-349
3949
2013
2127
-2711
-2744
1299
2026
-186
-3090
-1651
-1225
3595
1048
-271
-768
-257
728
-560
-1502
-397
70
1422
-2016
1322
-938
2627
4249
724
-2021
-180
1939
697
1007
-3507
-2321
-1143
3912
1926
-937
3235
-1299
1380
2905
1823
634
-3279
336
-1441
588
-959
761
84
887
1773
566
-863
-677
569
-1873
-104
1688
-1853
1995
1485
3297
975
1661
960
740
2032
-3417
-2138
-1925
592
1424
709
-856
-374
3954
2364
906
-2930
-1916
-255
-142
415
-2677
1309
-1390
1946
2643
1676
1261
-458
2192
-2080
-1723
-3248
-65
2688
823
622
-1092
2391
2741
4560
-1360
-5074
-2034
-3087
378
-1234
652
-2606
1762
3488
1282
1586
835
904
-2624
-576
-1861
-660
969
1788
1294
694
2287
1775
898
1870
-1467
-2052
-3460
140
567
170
10
554
2701
4375
2334
-1670
-2234
-2300
-1719
169
-2658
-1420
-2827
2245
2780
2435
1469
-13
1723
-2747
1115
-2411
-1111
-1317
-990
1113
-277
3752
1984
4181
-88
-2258
-686
-2044
341
-1658
-539
-1995
1905
3447
2088
4129
1486
1321
-2662
839
-2221
-1981
838
-634
-439
-1525
3413
2125
3325
256
-1010
-2607
-1318
1805
-2118
-785
-1486
2682
2250
3179
4041
-1202
-753
-1017
356
851
-1403
-3824
-2440
2673
2140
3676
-635
1047
1939
2087
563
-3848
-836
-3727
1127
1447
-475
583
1342
3217
260
16
-1795
-2251
1147
-882
-1152
-2001
288
2233
4747
1727
-398
-682
-820
2700
-594
-2660
-4125
-572
1881
1615
4134
-784
1961
2463
228
-1534
-241
1352
-1555
-137
-2739
-1326
2216
4255
599
-1261
355
-1033
2986
-862
-838
-1548
-952
1668
1486
1641
-2262
2926
-119
3046
480
-1261
-130
-1238
755
-974
564
-495
519
3871
1146
2276
-806
-1174
477
676
-1261
-2666
2608
844
1033
123
-1875
-1782
1070
4189
691
215
-3954
-879
1547
2724
762
-3378
78
368
4500
1164
-2445
-1023
-2199
2531
1774
-1362
-2121
1386
216
1182
-1127
1436
1539
2883
-2090
-204
752
-642
863
-2909
-1195
-111
4036
1677
1413
-976
1522
-247
1861
-324
310
-2169
1619
1330
-715
1952
-823
2327
-594
-533
-2558
399
-297
-874
412
578
3781
579
6
467
2806
-1624
2773
-3235
-2341
-1409
2663
937
-863
-535
-903
2920
219
654
-3419
-686
-1173
-1278
-1244
451
1228
2190
-276
112
960
774
720
-1043
-2438
-2104
3965
1546
2299
-80
-1147
4017
1431
-1118
-2404
1182
-1685
598
-2207
1175
-261
2006
97
2058
-2209
-192
-339
-804
823
-2473
681
2497
2427
-755
2377
-214
2903
-724
-4359
-1876
398
16
-455
552
-197
3595
2441
640
-1973
-1729
-2953
1019
-1885
-1115
351
498
2358
770
516
1047
2662
-2156
43
-2746
454
1074
1019
583
3574
1829
2521
3903
-3846
-2011
-2357
561
-1587
964
-1653
2723
4593
2740
-1129
-1385
-320
-1335
-660
-3387
-422
-472
1872
2022
3914
1087
1528
-968
-1116
-2259
-1734
529
1437
2022
-934
1435
2145
3460
1039
-1748
-1346
807
-1496
-777
-1079
1695
4708
2010
2972
306
1088
-1057
747
-3316
-2485
-3656
529
1240
3518
-826
2912
2949
-682
-1222
-801
240
-1067
408
-2487
2467
1755
5869
1923
-1191
-2922
-2420
224
-357
-1311
-2117
2746
2579
1560
-880
929
-28
2598
-2308
-3278
-225
228
622
1091
496
-234
4235
664
1413
-420
-143
-2793
607
-1300
-416
103
4392
1051
-1472
668
-1274
1567
-437
-161
-4270
-591
1512
2758
385
1006
1697
1082
1532
-2248
342
-1661
236
-439
31
-1347
2653
1232
2057
110
823
1826
1957
-376
-4908
1847
1016
203
-1052
1933
-384
1519
-763
864
-3623
-1133
1655
736
802
-2988
899
1648
4391
-103
-777
-1489
1112
796
-1787
-329
1599
2427
-698
1767
211
1394
745
1898
-2922
1470
-685
2778
-238
-3488
-2070
-443
2103
-183
-855
-668
2677
28
318
-922
1
-669
3166
1611
-409
-539
-290
1415
186
-1073
-1564
904
-1303
2353
-304
1202
3148
1566
-691
-63
1698
-855
361
-2623
-227
-1775
3196
-578
3199
-440
980
3457
864
-1992
-1369
432
-106
-409
-2357
1802
1305
3744
1236
585
-1549
45
-219
-1169
-1518
-632
3230
2817
870
-492
1991
875
2867
-1614
-3406
-88
817
1844
173
-637
-1330
4503
913
3164
-1099
965
-1489
1082
-447
-2482
-651
2602
2172
813
1079
-844
1246
-2985
363
-3867
406
1256
2153
1428
2091
3132
2814
-1704
-4536
-541
-2668
212
-1137
-410
-2416
2526
2998
742
-653
-1070
963
1037
-427
-4572
-119
1846
1928
-18
3293
2514
1539
-1483
-1980
-3277
-1174
746
-1554
49
-1473
2944
2531
2732
-1051
-1272
-1306
2085
-872
-2293
-622
438
1640
292
2335
1082
1651
-2468
614
-1927
-662
170
1261
1156
336
1955
1203
328
-2174
-1840
-732
548
-1743
-2100
-2670
3530
5501
1497
2052
-668
-168
1476
2419
-4370
-1510
-2377
333
485
3707
-1142
2121
1280
284
-2585
-1755
-510
-360
507
-1380
1154
1033
4828
751
197
-1785
-274
509
-875
-2054
131
3039
1588
2798
-38
473
402
2964
-3590
-3095
262
501
1726
-1877
-64
1552
4546
-630
157
210
2788
-873
-1562
-2167
89
985
4958
1677
-1456
-977
240
3065
-1522
-3430
-3473
1455
518
2508
-461
1274
2779
2630
-346
-1534
-463
-2484
1344
-19
738
-2438
534
-41
3794
-1267
-1241
1568
-675
-340
177
2120
1810
345
-2173
1114
230
3982
801
-891
-4592
-1114
1883
1395
369
272
-1047
2617
4095
-627
1035
-2560
675
-1360
-1150
-2017
1983
271
-169
179
-206
3141
1307
1318
-2133
1586
-1626
3376
-22
-2557
-567
2778
2630
-200
-834
-824
2412
1029
-432
-1482
-1636
75
3488
392
1658
1696
-92
-110
-1199
-906
183
239
-1423
1913
-488
3676
4790
-375
-646
500
1749
2204
1700
-5048
-339
-102
1998
-1291
2789
-1858
2029
-1144
2233
-2774
-1584
-623
242
1035
-587
462
508
2926
251
-19
-1274
1925
-1208
-816
-2482
1116
3644
-219
291
-614
890
1536
2611
-775
-1543
-2682
1714
2373
-1094
-1373
1032
463
1672
-939
-1289
1724
-2446
1165
-832
2215
1393
3133
1865
1656
1644
-1337
587
-2741
-1724
-1030
361
-2484
2298
-373
2434
3962
1441
-2235
-684
-132
-414
388
-2263
2552
893
2882
1261
2430
997
950
691
-3693
-2489
127
3417
2141
857
-332
2736
2821
5314
-2821
-4871
-359
-745
-396
-810
-2288
-998
6397
2399
1053
-785
429
-2527
1879
-1133
-1261
-3522
2083
2906
1793
1096
1106
2810
-830
158
-2608
-389
-716
439
675
4790
3302
4141
-881
-3369
-2415
-1047
126
-661
-1038
-3750
3970
4173
4540
182
116
1094
505
-79
-4549
876
-722
-105
-1579
3057
2265
3724
-844
344
-3795
-1193
1170
363
-2028
-801
1120
3802
5190
-665
-232
-2566
343
-2893
-1460
-3876
1148
2306
3705
2362
832
-73
-137
2350
-4132
-91
-3010
800
788
-1921
1
1810
1881
44
139
-219
2138
-1886
-1650
-1477
1130
2516
5112
1455
1278
875
1044
740
-1338
-4377
-1764
1660
-163
2851
-245
2865
3720
2273
-1228
-1424
-223
-553
1966
-1117
1789
1119
1411
-1798
3071
-1080
2672
-1346
-241
-2699
-1338
901
2931
2067
-1177
208
-372
3052
4
-2381
-711
40
267
380
-300
1370
3617
-94
793
-5
1328
-445
1282
-2207
292
-1660
1576
1119
-790
-2125
128
1126
-930
-2607
-2200
2269
726
1576
-686
1845
-362
4086
1491
-432
-1308
-1694
2241
810
-894
-2033
1630
772
2553
-924
121
1878
504
-1206
-624
2430
547
119
-2706
278
-637
3929
-5
261
-2055
-953
2737
1019
-1438
89
-38
2843
1279
-1327
880
-1016
2497
-1450
-1590
-411
-325
318
-302
400
-1814
2449
2054
1485
37
2439
-778
2272
-2330
-2093
107
2269
1439
86
70
-830
2994
-906
1878
-3158
-917
-1986
1852
1117
-645
896
2529
1091
-675
-664
-411
1884
-2570
307
-2249
1637
3315
2767
1631
1412
1023
2547
771
-2874
-2072
1158
12
-2759
-44
130
2725
4356
1217
-107
-858
-843
894
2265
-3192
79
-316
3331
686
2874
-209
52
171
-2063
-1690
-669
-296
-20
719
-700
3745
-236
2796
-1701
-1868
-4009
-288
-939
-735
-1066
1310
5384
3816
-412
-560
-389
-1645
453
-3306
-3051
-2002
1933
2539
4264
229
-512
1844
435
-1157
-1617
956
-155
-27
-1065
4640
2345
3653
-717
-858
-2164
-657
-629
-1078
-9
-3101
3996
3344
4498
-340
1023
-1458
2226
-659
-3246
-780
954
1311
986
2385
1519
3705
24
-336
-2160
-2335
-1079
-4
-950
-2406
1684
2553
1827
-1306
-122
20
1830
-2804
-1284
-3697
2151
2438
4100
429
2112
711
1685
2658
-4674
-39
-2103
613
-765
2329
-249
3498
2305
638
-244
-1650
1936
-628
-497
-2191
542
2639
4348
2071
1169
75
1367
114
-2744
-3069
-1470
346
1294
2940
-636
2993
3148
1587
-967
-925
-854
581
312
-2040
986
926
1422
-882
2364
510
1408
-788
-896
-3578
-388
1210
1337
1413
-1065
2271
1918
3340
-2038
-1147
-2231
56
-283
-20
-1834
3114
3143
-174
2115
50
1249
-1450
1480
-1186
-61
-49
709
1416
-1061
-933
-391
3005
-1191
-2315
-280
2402
-394
470
-1977
708
1347
3638
1334
-566
-576
-2507
1053
-1623
-1881
-622
1486
-269
2251
118
1786
1580
1165
-3860
-867
1144
959
792
-3386
-198
-257
2240
-1020
1400
-507
493
2736
1250
-1343
-640
1029
1846
952
-1541
2342
-1017
2496
-1564
-1689
199
8
-581
-84
-1541
246
3957
501
-3
-163
1698
1127
2256
-2668
-1396
-303
2153
983
757
-920
-1014
4468
612
730
-4293
196
-1573
877
-347
406
-316
2556
552
-65
785
-345
16
-2579
-187
-2187
2636
2089
2393
1832
829
2353
2677
-1667
-3263
-107
-1078
-242
-2023
469
253
2079
920
1775
-3276
-222
395
-609
722
-2210
1135
3482
2552
-1334
1859
1681
4056
-1910
-4741
-1303
1458
261
-710
-526
-1958
4838
1577
3504
-534
-943
-510
1304
-1095
-2613
-15
692
5068
858
981
812
2248
-3624
119
-2355
371
256
1646
1782
2189
1211
1422
2089
-3335
537
-1963
639
-381
-1609
-1143
3620
3763
771
-467
392
1249
-902
213
-2567
-1037
-1131
3056
1901
1160
1994
1043
-1556
-837
-3385
-2740
2349
-992
1058
51
3954
5076
4164
-1175
-1806
-1728
-957
804
-729
-2220
1111
2850
-110
3800
-661
369
-1120
975
-1509
-1094
-946
-1166
1708
166
1647
1676
3689
61
-840
-4409
2659
-953
-1100
-2415
583
4239
5040
2160
-1003
-1831
-2457
1692
-2147
-3377
-1654
821
2918
3740
317
1450
1496
-240
-1076
-757
1765
-1304
-146
-1665
3850
1040
3919
178
-88
-1654
-785
262
-1348
-2347
331
3541
1504
1524
-315
1684
72
2808
-3407
-1909
1359
-1629
-601
-1300
349
1689
5268
-601
1382
-2135
1964
-670
-1965
-2598
-151
1969
4031
2158
-1299
-398
-1072
2101
-1061
-1537
-3094
285
854
2704
1638
666
2236
197
674
487
1670
-3165
-274
-1739
1745
-538
3168
500
-292
-637
12
1861
-1834
-75
-3360
736
1997
192
-1987
1477
1678
3069
173
-3483
-392
-1851
556
670
1135
-2405
4528
-525
1980
-906
-348
2613
1040
-2799
-2202
1856
2830
2007
-2539
-1169
-170
1964
293
390
-4328
-1187
660
1469
1681
-2348
-190
1745
1326
-945
2801
-1772
1156
184
-1459
-298
694
-557
-1798
1057
255
3196
275
-526
-2217
252
-799
2939
-1008
-462
599
2604
1113
-547
-965
-684
2497
1893
-248
-2433
-1019
927
3028
2362
923
-463
835
3163
-1752
-278
-35
1002
-1885
336
-888
1914
3609
1170
-375
-1051
2365
2071
827
-4663
-365
-620
2928
668
2607
-1128
2427
-1255
921
-2212
-371
693
-694
1479
-858
1056
956
3977
-81
-1713
993
2850
-429
-2040
-3278
-1035
3686
300
1093
-530
1718
1036
2731
-1609
-947
-2822
902
2299
-1133
-975
60
2181
1649
-37
-1961
73
-2744
-1264
-635
2572
-66
3567
1411
-234
1524
-813
1814
24
-1004
-3870
1067
1412
1837
-380
1866
3834
3329
-1743
-1916
408
-1088
-25
-2366
87
-830
4061
1633
2378
-1161
-1192
1255
388
-424
-1181
32
2528
1367
-1176
3745
1080
877
-1863
-3902
-4147
-1777
338
936
806
-1724
2469
2787
2636
-1127
1127
-2834
1011
-597
-1793
-1092
2941
2452
1928
2780
710
2349
-96
-427
-4087
-401
-2060
1343
1341
-75
867
2561
-4
-62
-2358
-567
2355
-1704
-475
-1378
2201
5399
5186
1092
-938
-178
1100
1014
-2426
-3227
1073
1348
-251
2093
-396
1950
2492
1898
-1076
-691
-1014
205
1675
-2311
2396
2069
5028
-666
1016
-1862
2197
-2172
-961
-1275
-469
1942
2127
1118
-176
244
-591
2954
-2063
-3470
-1752
1522
1160
2143
-1141
2184
2577
39
-1201
285
392
-1267
1778
-2661
1275
-766
1215
461
229
-1678
1208
1763
-930
-1134
-1054
1103
2220
1527
-690
2827
-132
2905
1212
-2180
-3281
-1011
-863
-455
-858
334
3469
874
2777
-280
598
-1623
1561
-2233
-1998
1607
1999
1246
-1533
-1521
-164
4592
-390
-2409
-1701
2544
-485
5
-1272
405
99
4062
1562
-237
-149
-1008
540
-1632
-222
-1119
1127
155
954
295
-425
2192
832
-937
-329
1883
-1430
967
-2180
815
-870
2110
1381
500
-2187
-858
1942
509
929
-1972
-132
1696
1394
-995
2022
868
1331
-128
-1836
-952
-578
96
-276
1114
-558
3430
1694
992
-138
-146
-593
956
473
-1804
-17
1558
711
-1451
652
-486
2682
-581
1684
-1684
-326
-351
746
915
-1317
268
0
3430
-344
499
-655
2249
-2654
-681
-3190
181
2788
717
1377
667
1264
17
2124
-3307
-1420
-1439
354
2017
788
-807
2906
2655
1378
-359
7
903
-1457
654
-3414
1809
-802
4084
1652
761
-374
59
-1208
-139
-2421
-3201
2282
-647
1606
1087
4305
3075
4209
-2825
-1159
-1611
-1624
1071
-887
-246
50
2894
380
1186
-1216
-1813
-1583
385
-2987
-1214
-438
1369
1324
-321
952
961
2734
-479
-1975
-3831
-1462
-315
-547
196
1090
4542
3908
1627
-313
778
-1597
801
-3256
-2454
5
1361
1960
2373
999
-501
3668
-1112
-315
-4154
1028
-1511
275
-575
580
2712
3828
-666
-2392
-732
-1118
-741
122
29
-2743
3284
3012
4273
-1094
-342
1610
2439
-658
-4119
354
-699
389
-695
1921
1092
2192
333
30
-3931
-1535
-897
-218
792
-905
2327
5254
2921
-1099
753
271
2277
-594
-4308
-990
1192
977
431
1977
-790
2891
-247
2613
-672
-57
-930
740
-689
-498
1524
1855
4509
-1162
319
-404
2041
-3995
-618
-2206
453
3411
3011
753
494
514
-602
2330
-4563
-2044
-2031
1137
919
1075
-1228
2251
2469
-267
35
257
631
-1249
980
-2016
1506
-589
2437
716
2690
-348
1426
27
-670
-2280
-2658
1912
554
1856
-1315
2758
185
3731
-341
-2093
-3598
-882
-136
1794
-1103
1999
3138
777
2559
511
1556
-1526
1723
-1977
-808
314
1497
550
5
-1920
1112
4969
-557
-734
-1989
3391
-3
613
-2993
94
1336
2260
1583
-417
-1217
-1580
2361
-1610
91
-2737
1984
331
1701
-92
2381
752
1241
-3785
-2127
2445
1058
258
-1046
-255
-1239
4375
1643
1666
-1222
-830
15
2248
-1095
-2122
178
95
973
-655
388
-1075
1711
-1230
1198
-3927
-2108
-576
1207
2390
-870
322
1968
4017
-353
872
-288
1198
-1054
-1183
-2849
3000
4124
-579
318
33
2393
1774
978
-4783
-1214
-2120
1102
943
769
-959
1922
3136
366
-446
-69
1917
-1655
-33
-1264
2698
1874
4849
-227
-117
1975
-321
1589
-4232
-3425
-769
805
719
2247
-114
4161
3452
1636
-1476
-371
-42
-1776
1254
-2661
1235
-1353
2639
1714
3258
1961
928
-2060
-1852
-1571
787
1194
-840
-123
730
3546
2641
3605
-3877
-946
-2053
-200
379
-1166
-1702
3223
5003
854
802
-1363
1268
-74
718
-2206
-970
-1666
1955
3633
1833
704
509
2712
-780
-946
-4975
1604
20
-488
-1129
784
4673
4140
-457
-1806
-1306
-1924
782
-1346
-1843
-2168
2669
2397
5181
928
-230
-981
-704
-1593
-585
1306
539
-629
-1606
3716
2309
1419
-1171
-1499
-4757
-313
-507
-667
-281
-3389
4306
4740
2674
-1533
394
-1852
2223
-2335
-5137
-1669
662
1988
1542
11
-196
2302
814
856
-1562
-1982
-2130
-307
-856
1593
1896
3597
1783
-11
-1434
-1211
2096
-897
-932
-1503
3172
2597
3137
-502
453
-326
2808
-322
-3106
-2414
-1504
1259
1434
2736
-344
2302
865
2703
-970
-938
-2679
1244
-903
-2189
958
4572
1303
-887
-540
-543
3092
238
249
-2680
-1007
214
3278
2260
-1392
-918
1283
2613
-1335
-3182
-2018
1292
-26
2172
-1553
681
1900
1735
1093
-59
-638
-2440
1496
-1988
-772
-64
1097
-369
1979
-1945
1875
3522
105
-2759
-288
1969
1380
1473
-4324
-673
-473
3605
1835
-311
-1992
1142
140
490
-234
-785
2334
1106
742
-93
2840
60
2181
-2679
-2184
-1337
1044
-1156
-1504
-1895
-1785
4449
-96
213
-287
987
-1609
3757
-1979
230
-1001
2259
1459
-1275
18
-1027
3137
1345
442
-4936
-1088
-542
-48
-1589
-226
953
1335
977
-1539
1313
-259
-25
-1183
-1780
-3382
4762
1179
1807
-923
-758
4522
3858
-2002
-2270
-516
-670
413
-1644
1156
598
1310
198
1750
-2149
-1430
1098
-2
634
-2573
755
1250
3357
-262
4430
939
2822
-1000
-4281
-1843
208
258
-959
679
-76
3407
2501
3116
-2552
-1176
-3002
902
-567
-3200
651
771
1828
922
982
1769
1469
-1913
-1392
-3003
83
1961
1184
1732
2845
948
2402
3302
-3626
-1254
-1668
-311
-2678
279
-1529
3270
4938
3696
574
-1934
39
-44
298
-3804
537
-286
2233
1824
3584
-1058
827
-2889
-930
-3355
-838
1009
-291
683
-695
1356
2903
4168
7
-3204
-2775
1742
-913
-2101
-2702
-1666
4448
1629
1869
172
1576
-793
1305
-2410
-1515
-2199
1233
2444
291
1060
3128
1979
-1702
-1249
-2661
306
-1680
261
-1541
4113
1303
4673
1462
-588
-1527
-2029
851
-754
-1175
-2301
3283
1253
2877
-660
1294
1043
2093
-3213
-1819
59
-1674
133
-623
1170
695
3772
839
1818
-2076
-2459
-1471
-730
-2231
-617
1625
3440
1371
-1516
-289
-306
922
-2493
-2188
-4131
1088
1611
2000
2362
-1470
305
2470
256
-2336
1097
-2592
818
-1586
776
-842
3474
576
-414
-959
-1227
2444
377
-752
-3546
897
1306
731
-2067
1044
1259
2049
702
-1197
-2544
-1184
1328
1046
1344
-2057
2277
756
2860
-206
-619
-144
467
-1649
-1670
1694
786
274
-1984
548
490
2781
162
956
-2523
-1930
1534
2086
2081
-2019
136
-119
3381
-1723
760
-643
954
-43
-1244
-75
1615
281
-503
1698
246
2153
304
1878
-1504
413
-1563
1834
684
-2419
-630
2674
1507
-1287
-910
-47
2538
-312
124
-893
-208
414
3239
1626
713
-360
129
3206
-1213
-1060
-649
1801
-1786
1345
-2316
822
2959
604
-744
119
1939
484
591
-3166
-63
-714
2029
1257
1769
-802
915
3474
903
-1742
-710
1515
-1000
-385
-1405
1623
1861
3484
-1387
-563
2262
-450
-172
-2809
-2911
-1393
3891
-558
1277
-166
2722
1049
1163
-1029
475
-483
1143
1487
-2338
835
-204
3398
80
267
-1749
331
-2124
-258
-1197
96
3119
1532
1662
540
3099
-114
1460
-3244
-2323
-1397
1049
129
-591
-738
2495
4437
-137
9
-2956
-849
-529
-41
-2572
116
1170
2377
2455
573
187
-1462
1507
-1612
-708
-3199
1976
798
1236
133
2248
2072
3174
-3288
-3649
-621
-1274
138
-1367
92
-1733
4625
1904
5052
447
-1100
-226
1931
-1485
-2591
-7
-447
3014
1331
1462
333
1285
-3077
24
-3045
-1303
836
1273
2512
-88
1809
2265
2544
-2300
-1493
-291
1694
-114
-1744
-3209
3279
4809
1339
1684
171
-87
887
2680
-4226
-1866
-2327
797
-511
3589
-430
3407
1883
-982
-1051
-573
331
-1187
-293
-2240
4213
1111
4334
566
-102
-2451
-1169
247
-2473
-2740
-703
3384
2860
2737
-115
987
-459
2716
-2441
-4355
-2576
226
631
1253
69
-448
3049
978
1879
99
807
-1905
-104
-842
-518
-1351
1542
535
-366
-1305
-550
3825
-1408
-1944
-3830
2187
38
2736
-670
2883
1412
2936
452
-1381
-1480
-1298
775
1025
1259
-2703
1683
1476
1675
-669
414
139
334
-546
-1923
1565
3002
-587
-1848
213
-323
3021
-167
335
-1568
24
845
2456
1546
-1968
-510
798
3303
-234
516
-739
2184
-2121
1058
-1741
-647
-235
-244
2044
525
252
-758
2870
-2094
2152
-424
1847
25
-352
-2419
1670
3845
-420
-635
-1221
2562
1201
2073
-4489
-1347
-1640
3907
2103
75
-748
1289
-80
1729
-1253
-1701
840
108
1318
-715
2956
2499
2771
-535
815
-1805
-544
-2699
-2233
-1189
-849
2385
-2235
400
131
3114
1925
1225
-1893
-1598
-359
-175
871
-2214
966
198
2150
960
1355
-1531
-266
-3062
-2330
-2105
921
2468
1795
573
-35
1841
18
2345
-2073
-4253
-1356
1424
1141
2500
-1177
-222
4553
2067
-2456
-1675
-692
-2028
1610
-2202
65
-1929
-217
1648
2646
70
-788
-555
-452
256
-2762
-129
-269
1451
393
4536
1185
789
-2148
-3522
-1641
-432
-289
-1297
1374
-738
4932
4497
1591
-1190
-1109
-2836
1367
-2213
-2523
701
3128
1022
-98
2908
959
3497
-2423
-510
-3642
-336
1637
697
-690
8
1361
3401
4653
-1609
-2642
-1692
159
-1819
-344
-2407
1675
3667
4158
1478
5
-1169
-1679
1375
-3614
701
-1498
-873
219
3284
-1426
1892
1020
-1081
-2135
-830
1163
457
1261
-2305
2638
830
3870
732
1009
183
2047
-84
-1498
-2045
-1426
1869
2041
1712
-172
2100
-119
2810
-3553
-1726
-3935
571
673
1449
-1689
2138
2927
-499
345
436
1686
-1484
118
-2719
1095
-230
3716
1049
2158
-1276
-89
2494
-561
-255
-719
2902
2181
1166
-1656
1119
805
3671
612
-2129
-511
-1864
304
808
-356
-2062
3545
1222
2198
-1680
2188
-536
1557
-2662
-3101
1002
1292
2067
-1357
-565
-461
3218
-716
275
-2891
-379
-1558
2027
168
-572
1239
2418
874
-1799
-298
-505
1226
1234
643
-3291
80
1063
1323
2297
1173
-181
791
661
-2665
1336
-930
-900
-1764
-97
-2105
2539
3629
-1034
-959
-774
2534
2681
-412
-4282
-494
603
2308
-895
1524
-832
1380
1220
892
-2732
138
1857
-196
245
-930
1235
1694
3544
-2045
-1559
1135
2947
-478
-2571
-2838
494
3849
39
1425
227
2635
1143
2052
-1170
-816
-2674
1556
2348
-1009
-829
311
1564
1997
-1089
-973
645
-2737
-1494
-234
1536
1212
3464
1658
172
1581
-1065
2048
-1372
-1472
-2792
987
-1701
2514
-915
1321
3076
2780
-2539
-1398
32
-1631
198
-2294
974
488
4013
2075
2306
-1632
-389
871
-1494
-1353
-547
1597
2382
607
574
3809
2729
4332
-3640
-3660
-784
-1309
527
-1728
-1026
-1262
5468
1325
1502
-329
746
-1841
254
-1937
403
-1593
2455
2620
176
2289
1623
3650
-1380
-1947
-4095
-248
794
388
-1167
800
4545
2525
94
-1343
846
-1722
321
-3246
-2590
-1930
2654
2514
3794
60
594
2654
-734
-607
-4028
796
-75
931
-167
3564
1227
3227
-75
-1049
-1487
-922
310
-1283
-1153
-3061
4372
3630
3790
533
525
-2256
1719
-1614
-3527
-1018
-406
2089
1078
1799
937
2627
5
1829
-1714
-1600
-1655
251
-27
-1895
2600
4528
1877
-673
-382
-589
1217
-1397
-644
-3415
1376
3709
2994
1856
1396
624
1747
3059
-3570
-1991
-1765
1150
-695
2853
-1326
3612
602
1855
-477
-1365
-199
-901
-406
-1653
2198
1776
2761
289
2649
73
2262
-1500
266
-3242
-1184
1943
2339
2702
-282
328
846
3803
-2350
-1076
-2658
547
420
-1310
-1447
3948
1635
-554
1569
159
2435
-740
248
-3321
845
-360
2158
1993
-1157
-458
1721
955
-1496
-2402
-1688
1488
222
1007
-1076
2177
2392
2784
97
-1028
-127
-1865
1683
-605
-273
194
1705
-683
3071
-1602
694
2423
696
-2366
-543
1951
643
659
-2436
-1378
-203
4325
2052
639
-1957
620
720
997
-253
-152
1833
1913
717
-1088
2650
-33
2594
-1976
-1792
-2519
-210
-372
-1307
-1035
